time,x,y,z,yaw,throttle,roll_rate,pitch_rate,yaw_rate,x_ref,y_ref,z_ref,yaw_ref,mpc_time,metadata
1.6689300537109375e-06,0.08176453411579132,-0.09698445349931717,1.3368033170700073,-0.2227827828640142,-0.9750915857768673,0.5267892229300366,-0.6309215537488659,0.7999999999999873,0.5999999999998048,4.839783134855013e-07,-0.8,0.0,0.026021242141723633,Sim
0.027010679244995117,0.08176453411579132,-0.09698445349931717,1.3368033170700073,-0.2227827828640142,-0.975091585776867,0.5472022820612787,-0.6259342802273584,0.7999999999999053,0.5999488719616765,0.007832689953770301,-0.8,0.0,0.02865290641784668,Horizon:3.0
0.05666637420654297,0.08058999478816986,-0.09578491747379303,1.3298834562301636,-0.2229122243281219,-0.9750915857768673,0.5601014566063685,-0.6358513017187454,0.7999999999999662,0.5997749816220195,0.01643080704975328,-0.8,0.0,0.027553081512451172,Num Steps:20
0.08509635925292969,0.08058999478816986,-0.09578491747379303,1.3298834562301636,-0.2229122243281219,-0.9750915857768673,0.5770047364425033,-0.6293130025830623,0.799999999999989,0.5994925946702541,0.024670406067319867,-0.8,0.0,0.027927875518798828,No Pyjoules
0.11420226097106934,0.080906942486763,-0.09522752463817596,1.3290289640426636,-0.22307958561759253,-0.9750915857768673,0.5918805561725513,-0.6209936326235524,0.7999999999999979,0.5990862372993552,0.03310106159174804,-0.8,0.0,0.02825164794921875,0
0.1434319019317627,0.080906942486763,-0.09522752463817596,1.3290289640426636,-0.22307958561759253,-0.9750915857768673,0.6091783316951588,-0.6130659225950563,0.7999999999999553,0.59855884110314,0.04156096410414555,-0.8,0.0,0.028064727783203125,0
0.17263150215148926,0.08254202455282211,-0.09503059089183807,1.3329427242279053,-0.2233016032503707,-0.9750915857768673,0.6256718724734728,-0.5914146323930192,0.7999999999999907,0.5979127117888092,0.05000389066215075,-0.8,0.0,0.027982473373413086,0
0.2015831470489502,0.08254202455282211,-0.09503059089183807,1.3329427242279053,-0.2233016032503707,-0.9750915857768673,0.6426748412152555,-0.5823603865549837,0.7999999999999994,0.5971544962919553,0.05836529412502927,-0.8,0.0,0.02777266502380371,0
0.23033642768859863,0.0845474824309349,-0.09516430646181107,1.3386831283569336,-0.22344645077725445,-0.9750915857768673,0.6590264163279529,-0.5536276283648472,0.8,0.5962857515193106,0.06665810179603723,-0.8,0.0,0.02792954444885254,0
0.2591679096221924,0.0845474824309349,-0.09516430646181107,1.3386831283569336,-0.22344645077725445,-0.9750915857768382,0.6758067075976639,-0.5434345546078381,0.799999999986393,0.595299015623887,0.07496053626563261,-0.8,0.0,0.026530742645263672,0
0.28678083419799805,0.08813609182834625,-0.09566966444253922,1.3493456840515137,-0.22363387269278873,-0.9750915857768557,0.69318811777567,-0.4944895488857922,0.7999999999945598,0.5942456123357944,0.08289844521857288,-0.8,0.0,0.024852514266967773,0
0.31255054473876953,0.08813609182834625,-0.09566966444253922,1.3493456840515137,-0.22363387269278873,-0.9750915857768662,0.707949268450562,-0.48388382010453557,0.7999999999994951,0.5931670416946656,0.09029319269578884,-0.8,0.0,0.02475905418395996,0
0.33828210830688477,0.08771407604217529,-0.09516508877277374,1.3468660116195679,-0.2237711019996542,-0.9750915857768673,0.7210163192769,-0.48374109855440184,0.79999999999999,0.5919982557595129,0.09766301847523598,-0.8,0.0,0.025823354721069336,0
0.36516451835632324,0.08771407604217529,-0.09516508877277374,1.3468660116195679,-0.2237711019996542,-0.9750915857768673,0.736336094269042,-0.4717513229706898,0.8,0.5906794014504848,0.10534630844076577,-0.8,0.0,0.02698040008544922,0
