time,x,y,z,yaw,throttle,roll_rate,pitch_rate,yaw_rate,x_ref,y_ref,z_ref,yaw_ref,pred_time,nr_time,metadata
7.152557373046875e-07,0.0002584233589004725,8.567842451157048e-05,-0.06829603761434555,0.026161793182095997,-0.7152780944466381,0.00021187371333094104,-0.005605312148818716,0.24,0.0,0.0,-0.5,0.7180789628325727,0.18315792083740234,0.18353605270385742,Sim
0.18436384201049805,0.0002584233589004725,8.567842451157048e-05,-0.06829603761434555,0.026161793182095997,-0.7251864333548522,-0.00037795307271774853,-0.009964952138486426,0.40800000000000003,0.0,0.0,-0.5,0.8835629184341727,0.00045180320739746094,0.0006721019744873047,Jax
0.1901090145111084,0.0003788969188462943,0.00013894352014176548,-0.06818146258592606,0.026303506527344117,-0.7330422602557048,-0.0012518807386227612,-0.012791359199730385,0.5256000000000001,0.0,0.0,-0.5,0.8887197732117508,0.0003299713134765625,0.000518798828125,1stOrderHold
0.20017528533935547,0.0003840358112938702,0.00013611222675535828,-0.06816490739583969,0.026307102842591232,-0.7392762368974455,-0.0021613023621824302,-0.014727743596845068,0.60792,0.0,0.0,-0.5,0.8977552367783411,0.0004506111145019531,0.0006830692291259766,QuatYawError
0.21008062362670898,0.00039606995414942503,0.00013120750372763723,-0.06811953336000443,0.02633250205040392,-0.7442323607500841,-0.0030757287299329997,-0.016096996761889637,0.665544,0.0,0.0,-0.5,0.9066462476340187,0.0004718303680419922,0.0007374286651611328,NoPyJoules
0.22026586532592773,0.0004004323564004153,0.00012816907837986946,-0.06809758394956589,0.026353664931186592,-0.7481789444410988,-0.0037940585294667832,-0.017103025230724017,0.7058808000000001,0.0,0.0,-0.5,0.9157884992046764,0.0005860328674316406,0.0009367465972900391,0
0.23050999641418457,0.000404094549594447,0.00012484633771236986,-0.06807434558868408,0.026355616722757217,-0.7513315747818732,-0.00439418232637032,-0.017842901755067867,0.73411656,0.0,0.0,-0.5,0.9249836097673274,0.0010378360748291016,0.0019383430480957031,0
0.24024462699890137,0.00040768421604298055,0.0001211991548188962,-0.06804981827735901,0.02635647112511324,-0.7538477792502898,-0.004872968271267795,-0.018336044548990245,0.753881592,0.0,0.0,-0.5,0.9337213937474294,0.0006654262542724609,0.0010745525360107422,0
0.250354528427124,0.00026433763559907675,7.789197843521833e-05,-0.06806647777557373,0.02582099294487193,-0.755828138280999,-0.005237914613970711,-0.019000611715368067,0.7677171144,0.0,0.0,-0.5,0.9427960200489783,0.0008213520050048828,0.0012831687927246094,0
0.26013684272766113,0.0002668769157025963,7.165869465097785e-05,-0.06804977357387543,0.025832018252535095,-0.7574062626036088,-0.005514267063636218,-0.019419599857352064,0.77740198008,0.0,0.0,-0.5,0.9515766048323137,0.0005173683166503906,0.0007872581481933594,0
0.27003908157348633,0.00026917143259197474,5.718280954170041e-05,-0.06801779568195343,0.025823015305817387,-0.7586719884702113,-0.00566723261624389,-0.019867092540480268,0.7841813860560001,0.0,0.0,-0.5,0.9604648336357811,0.0004515647888183594,0.0006914138793945312,0
0.28032660484313965,0.00026917143259197474,5.718280954170041e-05,-0.06801779568195343,0.025823015305817387,-0.7596832563549565,-0.005804809735999821,-0.020177201158772123,0.7889269702392001,0.0,0.0,-0.5,0.9696988929293745,0.00046515464782714844,0.0006959438323974609,0
0.29016542434692383,0.0002693032147362828,4.0203936805482954e-05,-0.06798604875802994,0.025823295780784267,-0.760492902308445,-0.005949004509115954,-0.02033237400021706,0.7922488791674401,0.0,0.0,-0.5,0.9785301966645414,0.000507354736328125,0.0007927417755126953,0
0.30024003982543945,0.0002700873592402786,3.351731720613316e-05,-0.06797044724225998,0.025827562466534257,-0.7611413405865007,-0.006092283257315992,-0.020402697458348617,0.7945742154172081,0.0,0.0,-0.5,0.9875731503716977,0.0006804466247558594,0.0010342597961425781,0
0.3105614185333252,0.00027157424483448267,2.6960249670082703e-05,-0.06795494258403778,0.0258403597956787,-0.7616616372345821,-0.006184623476001039,-0.020384911180347368,0.7962019507920457,0.0,0.0,-0.5,0.9968375982355868,0.0007634162902832031,0.001207590103149414,0
0.3203847408294678,0.00027441635029390454,2.0209157810313627e-05,-0.0679391548037529,0.02584037643174519,-0.762079856057006,-0.006239320812038137,-0.02032217657407746,0.797341365554432,0.0,0.0,-0.5,1.0056549917097029,0.0008466243743896484,0.0014226436614990234,0
0.33072614669799805,0.00028248451417312026,4.60218325315509e-06,-0.06790439039468765,0.02583297885967735,-0.7624219263400217,-0.006164683777166473,-0.020226268464565957,0.7981389558881025,0.0,0.0,-0.5,1.01493741591095,0.0013659000396728516,0.0019161701202392578,0
0.3403642177581787,0.00028596282936632633,-2.234551175206434e-06,-0.06788919866085052,0.02582518248813665,-0.7626986691712279,-0.006065899485807146,-0.02016528806191609,0.7986972691216717,0.0,0.0,-0.5,1.0235885282645043,0.0009462833404541016,0.0015103816986083984,0
0.3505568504333496,0.00028966201352886856,-9.193977348331828e-06,-0.06787482649087906,0.025813311180470467,-0.7629146834688959,-0.005991218667513077,-0.02010991595107764,0.7990880883851702,0.0,0.0,-0.5,1.0327374139596632,0.0010151863098144531,0.0015981197357177734,0
0.36064696311950684,0.0002938266843557358,-1.6879021131899208e-05,-0.06786265969276428,0.025798221899745337,-0.7630853798744801,-0.0058447358708784095,-0.019999445848742668,0.7993616618696191,0.0,0.0,-0.5,1.0417942779278704,0.0010006427764892578,0.0015485286712646484,0
