time,x,y,z,yaw,throttle,roll_rate,pitch_rate,yaw_rate,x_ref,y_ref,z_ref,yaw_ref,pred_time,nr_time,metadata
7.152557373046875e-07,0.03482110798358917,-0.011821296997368336,0.006365689914673567,-0.004320633285943339,-0.7266770953306682,0.13340655065124796,-0.27693916155451315,0.12728403341978692,0.5557047111578932,0.22625709711945496,-0.8131285485597275,0.3351035159885339,0.18178272247314453,0.18212199211120605,Sim
0.18281984329223633,0.03482110798358917,-0.011821296997368336,0.006365689914673567,-0.004320633285943339,-0.7450688738655709,0.23074256424206474,-0.4338574130881592,0.2451000153745712,0.533570583888687,0.2744128860106349,-0.8372064430053174,0.4116826132652215,0.0003845691680908203,0.0005857944488525391,Jax
0.19007039070129395,0.03240380436182022,-0.010922897607088089,0.00691287312656641,-0.004176773669926487,-0.7597574617616376,0.285353615908272,-0.5437001891617115,0.32865619969810556,0.5326056711770514,0.2762810146029629,-0.8381405073014814,0.4147197154618615,0.00031948089599609375,0.0005366802215576172,0OrderHold
0.2002711296081543,0.0320536345243454,-0.010861830785870552,0.006803976371884346,-0.004178559477336162,-0.7719112237587659,0.31514925867847615,-0.620590132413198,0.3887484876203849,0.5312370716299366,0.2789035204619144,-0.8394517602309571,0.41899259098332553,0.0004925727844238281,0.0007357597351074219,QuatYawError
0.21053814888000488,0.0317133329808712,-0.010803655721247196,0.006698989775031805,-0.0041632810748258725,-0.7821327106577544,0.3301706918688315,-0.6744130926892387,0.43242011503889743,0.5298465405107717,0.28153622059828665,-0.8407681102991433,0.4232932299591536,0.0009844303131103516,0.0016679763793945312,NoPyJoules
0.22041010856628418,0.031381841748952866,-0.01074941549450159,0.006600080523639917,-0.00415542462239652,-0.7907776886020913,0.33644012041176513,-0.7120891648824671,0.4645379990520986,0.5284972109131506,0.28406108155997134,-0.8420305407799856,0.42742838676274686,0.0008039474487304688,0.0012302398681640625,0
0.23053884506225586,0.03105710819363594,-0.010697586461901665,0.006508094724267721,-0.0041571452563404065,-0.7980901649301265,0.3375439993147724,-0.738462415417727,0.48861218259875544,0.527100279509578,0.2866448941476626,-0.8433224470738312,0.43167110198486575,0.0008392333984375,0.0012705326080322266,0
0.24033188819885254,0.030433116480708122,-0.01059434562921524,0.006334315985441208,-0.004193656645588929,-0.8042455638926131,0.3355800580673204,-0.7569236907924088,0.5070161055344209,0.5257376347302319,0.28913654115013065,-0.8445682705750652,0.4357732023014284,0.0008242130279541016,0.0012698173522949219,0
0.2504153251647949,0.030134670436382294,-0.010544279590249062,0.0062508429400622845,-0.004175451278127729,-0.8094171708011411,0.3323630383211085,-0.7698465835546862,0.5214759095328685,0.5243222764594092,0.2916953040561724,-0.8458476520280862,0.4399969425007805,0.0008132457733154297,0.0012476444244384766,0
0.2604861259460449,0.029853196814656258,-0.010499516502022743,0.006149877328425646,-0.004151815047902145,-0.8136561258866655,0.32887093168182635,-0.7788926084882803,0.5331708345986621,0.5228962618557713,0.2942439452856432,-0.8471219726428215,0.444215389667466,0.0007128715515136719,0.0011010169982910156,0
0.2705953121185303,0.02938782423734665,-0.010412554256618023,0.0056847683154046535,-0.004011313430196874,-0.81669655314685,0.3242090467252152,-0.7779411224373275,0.5428925600617438,0.5214523526323437,0.29679528960917473,-0.8483976448045873,0.4484499156692328,0.0010595321655273438,0.0016155242919921875,0
0.280806303024292,0.029218308627605438,-0.010361235588788986,0.005243402905762196,-0.0038395069949856467,-0.8188485386682552,0.3191740959072087,-0.7696520391521853,0.5512372711844963,0.5199812653759849,0.29936513433930406,-0.849682567169652,0.4527270855379546,0.0011394023895263672,0.0017817020416259766,0
0.2903265953063965,0.029097456485033035,-0.01030217669904232,0.0046374863013625145,-0.0036262466221166903,-0.8201909036777744,0.31370111910859366,-0.7561495461693803,0.5584940453057686,0.5185982769661106,0.3017545809557515,-0.8508772904778756,0.45671493624375287,0.0007231235504150391,0.0011162757873535156,0
0.30049586296081543,0.029023393988609314,-0.010235319845378399,0.0038565306458622217,-0.003336610254148659,-0.8208119948495621,0.3079024817098341,-0.7390615168126221,0.5650625491506737,0.5171088860352272,0.30429985209231764,-0.8521499260461588,0.460974629117821,0.0008599758148193359,0.0013518333435058594,0
0.310746431350708,0.02900504134595394,-0.010086598806083202,0.0017350834095850587,-0.0025021860876755946,-0.8204612853525663,0.298807608624465,-0.7122078999696464,0.5709577657994636,0.5155949456467339,0.30685803235949605,-0.853429016179748,0.4652683771643285,0.0014698505401611328,0.002506256103515625,0
0.32099056243896484,0.029056962579488754,-0.01000823825597763,0.00038693068199791014,-0.0019287083213106859,-0.8195701579214488,0.28997035988684816,-0.6850781094627073,0.5764784978786516,0.5140693124919162,0.30940708129273414,-0.854703540646367,0.46955942876023227,0.0013759136199951172,0.0020835399627685547,0
0.3306007385253906,0.029144151136279106,-0.009930179454386234,-0.00115356151945889,-0.00122785305332911,-0.8182638738181811,0.2808303286555478,-0.6575705221215179,0.5815897449016867,0.5126266355390019,0.3117914888767223,-0.8558957444383611,0.4735849299059416,0.0009849071502685547,0.0014908313751220703,0
0.3405420780181885,0.029264947399497032,-0.009844005107879639,-0.0028831849340349436,-0.0003205041877491431,-0.8166437846686269,0.2710277500563368,-0.6294165320838399,0.5863889459855337,0.5111226070634551,0.3142509833694349,-0.8571254916847174,0.47774914845493033,0.0010223388671875,0.0015194416046142578,0
