time,x,y,z,yaw,throttle,roll_rate,pitch_rate,yaw_rate,x_ref,y_ref,z_ref,yaw_ref,pred_time,nr_time,ctrl_callback_time,metadata
9.5367431640625e-07,-0.021932046860456467,-0.014732500538229942,0.6846261024475098,-0.02227383164513435,-0.7150417317643861,2.3230903836651207,0.0,0.0,0.0,0.8,-0.8,0.0,0.0007069110870361328,0.0025708675384521484,0.0031175613403320312,Sim
0.009999513626098633,-0.021932046860456467,-0.014732500538229942,0.6846261024475098,-0.02227383164513435,-0.7341264770815341,1.9059047941613685,0.0,0.0,0.0,0.8,-0.8,0.0,0.00034356117248535156,0.0015132427215576172,0.0019259452819824219,Flatness
0.020067691802978516,-0.022172536700963974,-0.014788905158638954,0.6874606609344482,-0.022261632126147308,-0.7511045987783929,1.5823226955138836,0.0,0.0,0.0,0.8,-0.8,0.0,0.0003387928009033203,0.0014815330505371094,0.0018618106842041016,1x Speed
0.030089378356933594,-0.022172536700963974,-0.014788905158638954,0.6874606609344482,-0.022261632126147308,-0.7661906382560092,1.3274448872552953,0.0,0.0,0.0,0.8,-0.8,0.0,0.0003330707550048828,0.0014674663543701172,0.0018951892852783203,1stOrderHold
0.04003286361694336,-0.021807389333844185,-0.01477322168648243,0.6868975162506104,-0.022290482775192102,-0.7796048319427149,1.1239965939373433,0.0,0.0,0.0,0.8,-0.8,0.0,0.0003256797790527344,0.0014138221740722656,0.0017502307891845703,QuatYawError
0.05015373229980469,-0.021807389333844185,-0.01477322168648243,0.6868975162506104,-0.022290482775192102,-0.7915522220626942,0.9584551902656787,0.0,0.0,0.0,0.8,-0.8,0.0,0.00033926963806152344,0.0014712810516357422,0.0018830299377441406,NoPyJoules
0.06011509895324707,-0.0213569775223732,-0.014728458598256111,0.6852416396141052,-0.022328580987587564,-0.8021638366857303,0.8215486244138703,0.0,0.0,0.0,0.8,-0.8,0.0,0.0003578662872314453,0.001714944839477539,0.0021820068359375,0
0.07023358345031738,-0.0213569775223732,-0.014728458598256111,0.6852416396141052,-0.022328580987587564,-0.8116345744140132,0.7091451324356209,0.0,0.0,0.0,0.8,-0.8,0.0,0.0004165172576904297,0.0016655921936035156,0.00214385986328125,0
0.0799560546875,-0.020760947838425636,-0.014490626752376556,0.6828312873840332,-0.0223611801907492,-0.8196633765490983,0.5979290860976992,0.0,0.0,0.0,0.8,-0.8,0.0,0.0003287792205810547,0.0014851093292236328,0.0018935203552246094,0
0.09017586708068848,-0.020760947838425636,-0.014490626752376556,0.6828312873840332,-0.0223611801907492,-0.8268438404612599,0.5216535297127354,0.0,0.0,0.0,0.8,-0.8,0.0,0.0004107952117919922,0.0017735958099365234,0.002202272415161133,0
0.10001349449157715,-0.02041644975543022,-0.014085701666772366,0.6808786988258362,-0.02238810142102899,-0.8328840026795883,0.44092848759043524,0.0,0.0,0.0,0.8,-0.8,0.0,0.0003654956817626953,0.0015048980712890625,0.0019099712371826172,0
